dzr_sng_id,artist_name
16537802,chico buarque
16537809,chico buarque
16537813,chico buarque
16537814,chico buarque
16537820,chico buarque
16537827,chico buarque
64507637,chico buarque
64507642,chico buarque
64507643,chico buarque
64507644,chico buarque
64507645,chico buarque
64507647,chico buarque
64507648,chico buarque
64507651,chico buarque
64507653,chico buarque
64507654,chico buarque
309652,niro
309654,niro
309658,niro
309663,niro
309664,niro
309665,niro
309667,niro
309668,niro
309669,niro
309670,niro
66773274,niro
66773275,niro
66773278,niro
66773281,niro
66773282,niro
66773284,niro
66773285,niro
66773286,niro
66773287,niro
66773289,niro
69236456,niro
69236457,niro
69236458,niro
69236460,niro
69236461,niro
69236462,niro
69236463,niro
69236464,niro
69236465,niro
69236466,niro
111779090,niro
111779094,niro
111779098,niro
111779100,niro
111779102,niro
111779106,niro
111779108,niro
111779110,niro
111779116,niro
111779118,niro
125600874,niro
125600876,niro
125600878,niro
125600880,niro
125600882,niro
125600884,niro
125600888,niro
125600890,niro
125600892,niro
125600896,niro
137789273,niro
137789277,niro
137789279,niro
137789285,niro
137789293,niro
137789297,niro
137789299,niro
137789303,niro
137789305,niro
137789307,niro
380683821,niro
380683831,niro
380683841,niro
380683861,niro
380683871,niro
380683881,niro
380683891,niro
380683901,niro
380683911,niro
380683921,niro
385282371,niro
385282381,niro
385282391,niro
385282401,niro
385282411,niro
385282421,niro
385282441,niro
385282451,niro
385282471,niro
385282481,niro
311264,danakil
311266,danakil
311267,danakil
311268,danakil
311269,danakil
311270,danakil
311272,danakil
311273,danakil
311274,danakil
311275,danakil
2957288,danakil
2957289,danakil
2957290,danakil
2957292,danakil
2957295,danakil
2957296,danakil
2957297,danakil
2957298,danakil
2957299,danakil
2957300,danakil
3023618,danakil
3023619,danakil
3023620,danakil
3023621,danakil
3023622,danakil
3023623,danakil
3023624,danakil
8174374,danakil
8174375,danakil
8174377,danakil
8174378,danakil
8174379,danakil
8174381,danakil
8174382,danakil
8174383,danakil
8174385,danakil
8174387,danakil
33315541,danakil
33315551,danakil
33315561,danakil
33315571,danakil
33315591,danakil
33315601,danakil
33315611,danakil
33315621,danakil
33315631,danakil
33315651,danakil
75082904,danakil
75082905,danakil
75082906,danakil
75082907,danakil
75082908,danakil
75082909,danakil
75082912,danakil
75082914,danakil
75082915,danakil
75082916,danakil
129268442,danakil
129268444,danakil
129268448,danakil
129268450,danakil
129268452,danakil
129268454,danakil
129268456,danakil
129268458,danakil
129268460,danakil
129268464,danakil
132940674,danakil
132940682,danakil
132940684,danakil
132940686,danakil
132940688,danakil
132940690,danakil
132940692,danakil
132940694,danakil
132940700,danakil
132940704,danakil
313635,chinese man
313636,chinese man
313638,chinese man
313639,chinese man
313640,chinese man
313642,chinese man
313643,chinese man
313644,chinese man
313645,chinese man
313646,chinese man
2844437,chinese man
2844438,chinese man
2844439,chinese man
2844441,chinese man
2844442,chinese man
2844443,chinese man
2844444,chinese man
2844446,chinese man
10107270,chinese man
10107273,chinese man
10107274,chinese man
10107275,chinese man
10107276,chinese man
10107277,chinese man
10107278,chinese man
10107279,chinese man
10107280,chinese man
10107281,chinese man
61259739,chinese man
61259740,chinese man
61259741,chinese man
61259742,chinese man
61259743,chinese man
61259744,chinese man
61259745,chinese man
61259746,chinese man
61259748,chinese man
61259749,chinese man
75886542,chinese man
75886544,chinese man
75886546,chinese man
75886550,chinese man
75886553,chinese man
75886554,chinese man
75886555,chinese man
365263,mario
365264,mario
365265,mario
365266,mario
365267,mario
365268,mario
365269,mario
365271,mario
1774063,mario
1774065,mario
1774067,mario
1774069,mario
1774070,mario
1774072,mario
1774075,mario
1774077,mario
1774079,mario
1774082,mario
3345323,mario
3345324,mario
3345326,mario
3345327,mario
3345328,mario
3345329,mario
3345332,mario
3345333,mario
3345335,mario
3345337,mario
62764007,mario
62764008,mario
62764009,mario
62764010,mario
80587014,mario
80587016,mario
80587024,mario
80587030,mario
80587032,mario
80587040,mario
80587046,mario
80587048,mario
80587050,mario
80587052,mario
138156993,mario
138156995,mario
138156997,mario
138156999,mario
138157001,mario
138157003,mario
138157007,mario
138157009,mario
138157011,mario
138157013,mario
144444624,mario
144444626,mario
144444628,mario
144444630,mario
144444632,mario
144444634,mario
525568,ozzy osbourne
525569,ozzy osbourne
525572,ozzy osbourne
525573,ozzy osbourne
525574,ozzy osbourne
525575,ozzy osbourne
525577,ozzy osbourne
525578,ozzy osbourne
525579,ozzy osbourne
525580,ozzy osbourne
622429,ozzy osbourne
622430,ozzy osbourne
623615,ozzy osbourne
623616,ozzy osbourne
624339,ozzy osbourne
624509,ozzy osbourne
624902,ozzy osbourne
624903,ozzy osbourne
625272,ozzy osbourne
625336,ozzy osbourne
623290,ozzy osbourne
623291,ozzy osbourne
624314,ozzy osbourne
624315,ozzy osbourne
624433,ozzy osbourne
624669,ozzy osbourne
624693,ozzy osbourne
625248,ozzy osbourne
625945,ozzy osbourne
626115,ozzy osbourne
867888,ozzy osbourne
867890,ozzy osbourne
867891,ozzy osbourne
867892,ozzy osbourne
867893,ozzy osbourne
867895,ozzy osbourne
867896,ozzy osbourne
867897,ozzy osbourne
867898,ozzy osbourne
867899,ozzy osbourne
15274828,ozzy osbourne
15274893,ozzy osbourne
15274978,ozzy osbourne
15275041,ozzy osbourne
15275121,ozzy osbourne
15275385,ozzy osbourne
15275625,ozzy osbourne
15275662,ozzy osbourne
15275718,ozzy osbourne
70998553,ozzy osbourne
70998554,ozzy osbourne
70998555,ozzy osbourne
70998557,ozzy osbourne
70998559,ozzy osbourne
70998560,ozzy osbourne
70998561,ozzy osbourne
70998562,ozzy osbourne
70998563,ozzy osbourne
83919189,ozzy osbourne
83919191,ozzy osbourne
83919193,ozzy osbourne
83919195,ozzy osbourne
83919201,ozzy osbourne
83919203,ozzy osbourne
83919221,ozzy osbourne
85575196,ozzy osbourne
85575198,ozzy osbourne
85575200,ozzy osbourne
85575202,ozzy osbourne
85575204,ozzy osbourne
85575206,ozzy osbourne
85575210,ozzy osbourne
85575212,ozzy osbourne
85575214,ozzy osbourne
85575218,ozzy osbourne
529473,sdp
529474,sdp
529475,sdp
529476,sdp
529477,sdp
529478,sdp
6347567,sdp
6347568,sdp
6347569,sdp
6347570,sdp
6347573,sdp
6347574,sdp
6347578,sdp
6347581,sdp
6347582,sdp
6347585,sdp
6347776,sdp
6347777,sdp
6347778,sdp
6347779,sdp
6347780,sdp
6347782,sdp
6347783,sdp
6347784,sdp
6347785,sdp
6347786,sdp
7570402,sdp
7570403,sdp
7570405,sdp
7570408,sdp
7570411,sdp
7570413,sdp
7570414,sdp
7570415,sdp
7570417,sdp
7570418,sdp
9957603,sdp
9957604,sdp
9957605,sdp
9957606,sdp
143782924,sdp
143782930,sdp
143782932,sdp
143782934,sdp
143782940,sdp
143782942,sdp
143782944,sdp
143782946,sdp
143782948,sdp
143782950,sdp
534915,la oreja de van gogh
534916,la oreja de van gogh
534918,la oreja de van gogh
534919,la oreja de van gogh
534920,la oreja de van gogh
534921,la oreja de van gogh
534922,la oreja de van gogh
534923,la oreja de van gogh
534926,la oreja de van gogh
534927,la oreja de van gogh
871763,la oreja de van gogh
871765,la oreja de van gogh
871767,la oreja de van gogh
871769,la oreja de van gogh
871771,la oreja de van gogh
871773,la oreja de van gogh
871775,la oreja de van gogh
871818,la oreja de van gogh
871819,la oreja de van gogh
871870,la oreja de van gogh
4604876,la oreja de van gogh
4604877,la oreja de van gogh
4604878,la oreja de van gogh
4604879,la oreja de van gogh
4604880,la oreja de van gogh
4604881,la oreja de van gogh
4604882,la oreja de van gogh
4604884,la oreja de van gogh
4604886,la oreja de van gogh
13621025,la oreja de van gogh
13621026,la oreja de van gogh
13621027,la oreja de van gogh
13621028,la oreja de van gogh
13621029,la oreja de van gogh
13621030,la oreja de van gogh
13621031,la oreja de van gogh
13621032,la oreja de van gogh
13621033,la oreja de van gogh
13621035,la oreja de van gogh
56894661,la oreja de van gogh
56894671,la oreja de van gogh
56894681,la oreja de van gogh
56894691,la oreja de van gogh
56894711,la oreja de van gogh
56894721,la oreja de van gogh
56894731,la oreja de van gogh
56894741,la oreja de van gogh
56894761,la oreja de van gogh
56894771,la oreja de van gogh
70720114,la oreja de van gogh
70720115,la oreja de van gogh
70720116,la oreja de van gogh
70720117,la oreja de van gogh
71587153,la oreja de van gogh
71587155,la oreja de van gogh
71587156,la oreja de van gogh
71587158,la oreja de van gogh
71587159,la oreja de van gogh
71587160,la oreja de van gogh
71587161,la oreja de van gogh
71587163,la oreja de van gogh
71587164,la oreja de van gogh
71587167,la oreja de van gogh
135386216,la oreja de van gogh
135386220,la oreja de van gogh
135386222,la oreja de van gogh
135386224,la oreja de van gogh
135386226,la oreja de van gogh
135386228,la oreja de van gogh
135386232,la oreja de van gogh
135386234,la oreja de van gogh
135386236,la oreja de van gogh
135386238,la oreja de van gogh
535297,toni braxton
535298,toni braxton
535299,toni braxton
535300,toni braxton
535301,toni braxton
962149,toni braxton
962151,toni braxton
963010,toni braxton
963013,toni braxton
963016,toni braxton
963020,toni braxton
963023,toni braxton
963025,toni braxton
963028,toni braxton
963034,toni braxton
5931822,toni braxton
5931823,toni braxton
5931824,toni braxton
5931825,toni braxton
5931826,toni braxton
5931827,toni braxton
5931828,toni braxton
5931829,toni braxton
5931830,toni braxton
5931832,toni braxton
7068289,toni braxton
7068290,toni braxton
7068291,toni braxton
7068292,toni braxton
7068293,toni braxton
7068295,toni braxton
7068296,toni braxton
7068297,toni braxton
7068299,toni braxton
7068300,toni braxton
15391572,toni braxton
15391573,toni braxton
15391575,toni braxton
15391577,toni braxton
15391581,toni braxton
15391583,toni braxton
15392659,toni braxton
15392661,toni braxton
15392662,toni braxton
15392855,toni braxton
537388,foo fighters
537390,foo fighters
537391,foo fighters
537392,foo fighters
537393,foo fighters
537394,foo fighters
537395,foo fighters
537397,foo fighters
537399,foo fighters
537400,foo fighters
10287066,foo fighters
10287067,foo fighters
10287068,foo fighters
10287069,foo fighters
10287070,foo fighters
10287071,foo fighters
10287072,foo fighters
10287073,foo fighters
10287074,foo fighters
10287076,foo fighters
15422118,foo fighters
15422120,foo fighters
15422124,foo fighters
15422125,foo fighters
15422127,foo fighters
15425298,foo fighters
15425300,foo fighters
15425301,foo fighters
15425304,foo fighters
15425305,foo fighters
15615744,foo fighters
15615762,foo fighters
15615763,foo fighters
15615765,foo fighters
82231554,foo fighters
82231558,foo fighters
82231562,foo fighters
82231564,foo fighters
82231568,foo fighters
82231570,foo fighters
82231576,foo fighters
82231578,foo fighters
82231584,foo fighters
82231586,foo fighters
89355889,foo fighters
89355891,foo fighters
89355893,foo fighters
89355895,foo fighters
89355897,foo fighters
89355899,foo fighters
89355901,foo fighters
89355903,foo fighters
113711882,foo fighters
113711884,foo fighters
113711886,foo fighters
113711888,foo fighters
113711890,foo fighters
538226,hubert felix thiefaine
538227,hubert felix thiefaine
538231,hubert felix thiefaine
538233,hubert felix thiefaine
538234,hubert felix thiefaine
538267,hubert felix thiefaine
538268,hubert felix thiefaine
538269,hubert felix thiefaine
538270,hubert felix thiefaine
538271,hubert felix thiefaine
538272,hubert felix thiefaine
538273,hubert felix thiefaine
538274,hubert felix thiefaine
538275,hubert felix thiefaine
538276,hubert felix thiefaine
538277,hubert felix thiefaine
538278,hubert felix thiefaine
538280,hubert felix thiefaine
538281,hubert felix thiefaine
538282,hubert felix thiefaine
538283,hubert felix thiefaine
538284,hubert felix thiefaine
538285,hubert felix thiefaine
538286,hubert felix thiefaine
867910,hubert felix thiefaine
3759887,hubert felix thiefaine
3957822,hubert felix thiefaine
3957823,hubert felix thiefaine
3957824,hubert felix thiefaine
3957825,hubert felix thiefaine
3957826,hubert felix thiefaine
3957827,hubert felix thiefaine
3957828,hubert felix thiefaine
1025307,hubert felix thiefaine
1025325,hubert felix thiefaine
1025327,hubert felix thiefaine
3747039,hubert felix thiefaine
1042620,hubert felix thiefaine
1042630,hubert felix thiefaine
1042633,hubert felix thiefaine
1042637,hubert felix thiefaine
1042644,hubert felix thiefaine
1042648,hubert felix thiefaine
1042650,hubert felix thiefaine
1042654,hubert felix thiefaine
1042656,hubert felix thiefaine
1042664,hubert felix thiefaine
1065068,hubert felix thiefaine
1078463,hubert felix thiefaine
1078466,hubert felix thiefaine
1078469,hubert felix thiefaine
1078480,hubert felix thiefaine
1078483,hubert felix thiefaine
1078486,hubert felix thiefaine
1078489,hubert felix thiefaine
1078493,hubert felix thiefaine
1078500,hubert felix thiefaine
61308247,hubert felix thiefaine
61308249,hubert felix thiefaine
61308251,hubert felix thiefaine
61308254,hubert felix thiefaine
61308255,hubert felix thiefaine
61308257,hubert felix thiefaine
61308259,hubert felix thiefaine
61308260,hubert felix thiefaine
61308262,hubert felix thiefaine
61308263,hubert felix thiefaine
538691,westlife
538692,westlife
538693,westlife
538694,westlife
538695,westlife
538698,westlife
538699,westlife
538700,westlife
538701,westlife
538702,westlife
575093,westlife
575095,westlife
575098,westlife
575099,westlife
575103,westlife
575105,westlife
575109,westlife
575144,westlife
575147,westlife
575149,westlife
601715,westlife
601717,westlife
602845,westlife
602847,westlife
602849,westlife
602851,westlife
602855,westlife
603109,westlife
603112,westlife
603120,westlife
837920,westlife
837921,westlife
837922,westlife
837923,westlife
837925,westlife
837926,westlife
837928,westlife
837929,westlife
837936,westlife
837937,westlife
958179,westlife
959914,westlife
959919,westlife
959920,westlife
959926,westlife
959928,westlife
959933,westlife
959935,westlife
959939,westlife
960838,westlife
970814,westlife
972003,westlife
972009,westlife
972010,westlife
972012,westlife
972015,westlife
972495,westlife
972497,westlife
972501,westlife
972502,westlife
1010948,westlife
1010965,westlife
1010968,westlife
1011118,westlife
1011124,westlife
1011126,westlife
1011128,westlife
1011132,westlife
1011134,westlife
1011138,westlife
7583660,westlife
7583662,westlife
7583663,westlife
7583664,westlife
7583665,westlife
7583666,westlife
7583667,westlife
7583668,westlife
7583669,westlife
7583670,westlife
539876,jacques dutronc
539877,jacques dutronc
539878,jacques dutronc
539879,jacques dutronc
539880,jacques dutronc
539881,jacques dutronc
539882,jacques dutronc
539883,jacques dutronc
539884,jacques dutronc
539885,jacques dutronc
540424,jacques dutronc
540427,jacques dutronc
540429,jacques dutronc
540432,jacques dutronc
540434,jacques dutronc
540435,jacques dutronc
540438,jacques dutronc
540439,jacques dutronc
540443,jacques dutronc
540444,jacques dutronc
6686055,jacques dutronc
6686075,jacques dutronc
6686076,jacques dutronc
6686078,jacques dutronc
6686079,jacques dutronc
6686080,jacques dutronc
6686081,jacques dutronc
6686083,jacques dutronc
6686084,jacques dutronc
7625105,jacques dutronc
7625106,jacques dutronc
7625107,jacques dutronc
7625109,jacques dutronc
7625111,jacques dutronc
7625114,jacques dutronc
7625115,jacques dutronc
7625117,jacques dutronc
7625118,jacques dutronc
7956109,jacques dutronc
7956110,jacques dutronc
7956111,jacques dutronc
7956112,jacques dutronc
7956114,jacques dutronc
7956115,jacques dutronc
7956116,jacques dutronc
7956117,jacques dutronc
7956131,jacques dutronc
7956134,jacques dutronc
129637816,jacques dutronc
129637818,jacques dutronc
129637820,jacques dutronc
129637822,jacques dutronc
129637824,jacques dutronc
129637826,jacques dutronc
129637830,jacques dutronc
129637832,jacques dutronc
129637834,jacques dutronc
129637836,jacques dutronc
134385732,jacques dutronc
134385734,jacques dutronc
134385736,jacques dutronc
134385738,jacques dutronc
134385740,jacques dutronc
134385742,jacques dutronc
134385746,jacques dutronc
134385748,jacques dutronc
134385750,jacques dutronc
134385752,jacques dutronc
541010,three days grace
541012,three days grace
541013,three days grace
541016,three days grace
541018,three days grace
541020,three days grace
541021,three days grace
541023,three days grace
541028,three days grace
541032,three days grace
10199902,three days grace
10199903,three days grace
10199905,three days grace
10199906,three days grace
10199907,three days grace
10199908,three days grace
10199909,three days grace
10199910,three days grace
10199911,three days grace
10199913,three days grace
60976874,three days grace
60976875,three days grace
60976876,three days grace
60976877,three days grace
60976879,three days grace
60976880,three days grace
60976882,three days grace
60976883,three days grace
60976884,three days grace
60976885,three days grace
542249,supreme ntm
542251,supreme ntm
542252,supreme ntm
542253,supreme ntm
870852,supreme ntm
870853,supreme ntm
870854,supreme ntm
870858,supreme ntm
870860,supreme ntm
870861,supreme ntm
870863,supreme ntm
870864,supreme ntm
870865,supreme ntm
870866,supreme ntm
1073642,supreme ntm
1073644,supreme ntm
1073646,supreme ntm
1073647,supreme ntm
1073652,supreme ntm
1073654,supreme ntm
1073657,supreme ntm
1073659,supreme ntm
1073661,supreme ntm
1073664,supreme ntm
1130886,supreme ntm
1130887,supreme ntm
1130888,supreme ntm
1130889,supreme ntm
1130890,supreme ntm
4802750,supreme ntm
4802754,supreme ntm
4802756,supreme ntm
4802758,supreme ntm
4802760,supreme ntm
4802764,supreme ntm
4802765,supreme ntm
4802770,supreme ntm
4802771,supreme ntm
4802773,supreme ntm
14896344,supreme ntm
14896345,supreme ntm
14896347,supreme ntm
14896348,supreme ntm
14896349,supreme ntm
14896350,supreme ntm
14896351,supreme ntm
14896354,supreme ntm
14896357,supreme ntm
14896360,supreme ntm
70604551,supreme ntm
70604552,supreme ntm
70604553,supreme ntm
70604554,supreme ntm
70604555,supreme ntm
70604556,supreme ntm
70604557,supreme ntm
70604558,supreme ntm
70660274,supreme ntm
70660275,supreme ntm
70660276,supreme ntm
70660277,supreme ntm
70660278,supreme ntm
70660279,supreme ntm
70660280,supreme ntm
70660281,supreme ntm
70660282,supreme ntm
542432,janis joplin
542433,janis joplin
542434,janis joplin
542444,janis joplin
542470,janis joplin
4208830,janis joplin
4208831,janis joplin
4208837,janis joplin
4208841,janis joplin
4208842,janis joplin
1040922,janis joplin
1040924,janis joplin
1040928,janis joplin
1040930,janis joplin
1040931,janis joplin
1040933,janis joplin
1040934,janis joplin
1040935,janis joplin
1040938,janis joplin
1040947,janis joplin
1065482,janis joplin
1065486,janis joplin
1065501,janis joplin
1067263,janis joplin
1068226,janis joplin
1069595,janis joplin
1070966,janis joplin
7282640,janis joplin
7282641,janis joplin
7282642,janis joplin
7282643,janis joplin
101216316,janis joplin
101216320,janis joplin
101216324,janis joplin
101216326,janis joplin
101216330,janis joplin
101216334,janis joplin
101216338,janis joplin
101216342,janis joplin
101216346,janis joplin
101216350,janis joplin
107301770,janis joplin
107301772,janis joplin
107301774,janis joplin
107301776,janis joplin
107301778,janis joplin
107301780,janis joplin
107301782,janis joplin
107301784,janis joplin
107301786,janis joplin
107301788,janis joplin
122727618,janis joplin
122727622,janis joplin
122727624,janis joplin
122727626,janis joplin
122727628,janis joplin
122727632,janis joplin
122727634,janis joplin
122727640,janis joplin
122727642,janis joplin
122727644,janis joplin
542482,113
542485,113
542488,113
542490,113
542491,113
542493,113
542495,113
542497,113
542499,113
542500,113
93625834,113
93625836,113
93625840,113
93625848,113
93625852,113
93625856,113
93625858,113
93625866,113
93625870,113
93625872,113
546568,system of a down
546569,system of a down
546571,system of a down
546572,system of a down
546573,system of a down
546574,system of a down
546575,system of a down
546577,system of a down
546578,system of a down
561753,system of a down
559724,system of a down
559725,system of a down
559726,system of a down
559727,system of a down
559728,system of a down
559729,system of a down
559730,system of a down
559788,system of a down
559789,system of a down
559790,system of a down
627654,system of a down
627655,system of a down
627656,system of a down
627657,system of a down
627660,system of a down
627661,system of a down
627662,system of a down
627663,system of a down
627665,system of a down
627666,system of a down
865520,system of a down
865525,system of a down
4007202,system of a down
4007203,system of a down
5884440,system of a down
5884443,system of a down
5884444,system of a down
5884448,system of a down
5884449,system of a down
975132,system of a down
975139,system of a down
975140,system of a down
975143,system of a down
975144,system of a down
975145,system of a down
550486,ciara
550488,ciara
550492,ciara
550494,ciara
550497,ciara
550499,ciara
550500,ciara
550672,ciara
900188,ciara
16207631,ciara
3029101,ciara
3029102,ciara
3029103,ciara
3029104,ciara
13131768,ciara
13145327,ciara
13145328,ciara
13145329,ciara
13145330,ciara
13145342,ciara
13145343,ciara
13145344,ciara
13145345,ciara
13145349,ciara
13145350,ciara
34156781,ciara
34156791,ciara
34156811,ciara
34156961,ciara
34157021,ciara
68510253,ciara
68510254,ciara
68510255,ciara
68510256,ciara
68510257,ciara
68510258,ciara
68510259,ciara
68510260,ciara
68510261,ciara
68510262,ciara
553228,t-pain
553232,t-pain
553233,t-pain
553234,t-pain
553236,t-pain
553237,t-pain
553238,t-pain
553240,t-pain
553242,t-pain
553243,t-pain
2485183,t-pain
2485187,t-pain
2485196,t-pain
2485197,t-pain
2553360,t-pain
2553376,t-pain
2553377,t-pain
2553378,t-pain
3019351,t-pain
3019354,t-pain
3019356,t-pain
3019358,t-pain
3019361,t-pain
3019362,t-pain
3019363,t-pain
5966968,t-pain
5967014,t-pain
5967075,t-pain
5967110,t-pain
5967162,t-pain
13141924,t-pain
13141932,t-pain
13141936,t-pain
13141937,t-pain
562485,shakira
562486,shakira
562487,shakira
562488,shakira
562489,shakira
562490,shakira
562492,shakira
562494,shakira
562495,shakira
562496,shakira
7365608,shakira
7365609,shakira
7365610,shakira
7365613,shakira
7365615,shakira
7365616,shakira
7365617,shakira
7365618,shakira
7365619,shakira
7365620,shakira
14896949,shakira
14896950,shakira
14896951,shakira
14896952,shakira
14896953,shakira
14896955,shakira
14896956,shakira
14896958,shakira
14896959,shakira
14896962,shakira
15404634,shakira
15404652,shakira
15404653,shakira
15404852,shakira
15404853,shakira
15404854,shakira
15404856,shakira
15404857,shakira
15404858,shakira
15404859,shakira
75834067,shakira
75834068,shakira
75834069,shakira
75834072,shakira
75834073,shakira
75834074,shakira
75834075,shakira
75834078,shakira
75834080,shakira
75834081,shakira
75859573,shakira
75859574,shakira
75859575,shakira
75859576,shakira
75859577,shakira
75859578,shakira
75859579,shakira
75859580,shakira
75859581,shakira
75859582,shakira
76066808,shakira
76066809,shakira
76066811,shakira
76066812,shakira
76066813,shakira
76066816,shakira
76066817,shakira
76066818,shakira
76066819,shakira
76066820,shakira
562846,whitney houston
562847,whitney houston
562850,whitney houston
562851,whitney houston
562852,whitney houston
562853,whitney houston
1131188,whitney houston
1131189,whitney houston
1131190,whitney houston
1131191,whitney houston
1131192,whitney houston
1131193,whitney houston
1131194,whitney houston
1131429,whitney houston
1131519,whitney houston
1131521,whitney houston
5671322,whitney houston
5671323,whitney houston
5671324,whitney houston
5671325,whitney houston
5671326,whitney houston
8164769,whitney houston
8164770,whitney houston
8164771,whitney houston
8164772,whitney houston
8164773,whitney houston
8164774,whitney houston
8164775,whitney houston
8164777,whitney houston
8164778,whitney houston
8164779,whitney houston
15396932,whitney houston
15396933,whitney houston
15396934,whitney houston
15396935,whitney houston
15396936,whitney houston
15396937,whitney houston
15397457,whitney houston
15397639,whitney houston
15397640,whitney houston
15397641,whitney houston
46709811,whitney houston
46709851,whitney houston
46709861,whitney houston
46709881,whitney houston
142946416,whitney houston
142946420,whitney houston
142946422,whitney houston
142946424,whitney houston
142946426,whitney houston
142946428,whitney houston
142946430,whitney houston
142946432,whitney houston
142946434,whitney houston
142946436,whitney houston
372419991,whitney houston
372420001,whitney houston
372420011,whitney houston
372420031,whitney houston
372420041,whitney houston
372420051,whitney houston
372420071,whitney houston
372420081,whitney houston
372420091,whitney houston
372420101,whitney houston
563600,bruce springsteen
563601,bruce springsteen
563604,bruce springsteen
563607,bruce springsteen
563608,bruce springsteen
563609,bruce springsteen
563611,bruce springsteen
563613,bruce springsteen
563615,bruce springsteen
563722,bruce springsteen
7526187,bruce springsteen
7526188,bruce springsteen
7526189,bruce springsteen
7526190,bruce springsteen
7526191,bruce springsteen
7526192,bruce springsteen
7526193,bruce springsteen
7526194,bruce springsteen
7526195,bruce springsteen
7526196,bruce springsteen
15175973,bruce springsteen
15175974,bruce springsteen
15175975,bruce springsteen
15176076,bruce springsteen
15176153,bruce springsteen
15176154,bruce springsteen
15176957,bruce springsteen
15177074,bruce springsteen
15177583,bruce springsteen
15177690,bruce springsteen
92722486,bruce springsteen
92722502,bruce springsteen
92722508,bruce springsteen
92722530,bruce springsteen
92722532,bruce springsteen
92722568,bruce springsteen
92722570,bruce springsteen
92722610,bruce springsteen
92722618,bruce springsteen
92722636,bruce springsteen
105300156,bruce springsteen
105300158,bruce springsteen
105300160,bruce springsteen
105300170,bruce springsteen
105300178,bruce springsteen
105300184,bruce springsteen
105300188,bruce springsteen
105300190,bruce springsteen
105300192,bruce springsteen
105300204,bruce springsteen
109703142,bruce springsteen
109703164,bruce springsteen
109703178,bruce springsteen
109703180,bruce springsteen
109703182,bruce springsteen
109703184,bruce springsteen
109703188,bruce springsteen
109703192,bruce springsteen
109703206,bruce springsteen
109703210,bruce springsteen
119450170,bruce springsteen
119450172,bruce springsteen
119450174,bruce springsteen
119450176,bruce springsteen
119450178,bruce springsteen
119450180,bruce springsteen
119450182,bruce springsteen
119450186,bruce springsteen
119450188,bruce springsteen
119450190,bruce springsteen
139343891,bruce springsteen
139343893,bruce springsteen
139343895,bruce springsteen
139343899,bruce springsteen
139343903,bruce springsteen
139343905,bruce springsteen
139343907,bruce springsteen
139343909,bruce springsteen
139343913,bruce springsteen
139343915,bruce springsteen
564128,christina aguilera
564129,christina aguilera
564130,christina aguilera
564131,christina aguilera
564132,christina aguilera
564133,christina aguilera
2399357,christina aguilera
2399359,christina aguilera
2399361,christina aguilera
2399364,christina aguilera
2399366,christina aguilera
2399369,christina aguilera
2399373,christina aguilera
2399377,christina aguilera
2399380,christina aguilera
61752327,christina aguilera
61752329,christina aguilera
61752330,christina aguilera
61752333,christina aguilera
61752334,christina aguilera
61752335,christina aguilera
61752336,christina aguilera
61752337,christina aguilera
61752339,christina aguilera
61752340,christina aguilera
62417658,christina aguilera
62417659,christina aguilera
62417670,christina aguilera
62417671,christina aguilera
62417680,christina aguilera
