dzr_sng_id,artist
10972644,Chico Buarque
10972646,Chico Buarque
11058967,Chico Buarque
11058968,Chico Buarque
11058969,Chico Buarque
11058970,Chico Buarque
11058971,Chico Buarque
11058972,Chico Buarque
11058973,Chico Buarque
11058976,Chico Buarque
11058977,Chico Buarque
11058978,Chico Buarque
16537790,Chico Buarque
16537792,Chico Buarque
16537795,Chico Buarque
16537800,Chico Buarque
16537802,Chico Buarque
16537809,Chico Buarque
16537813,Chico Buarque
16537814,Chico Buarque
16537820,Chico Buarque
16537827,Chico Buarque
64507637,Chico Buarque
64507642,Chico Buarque
64507643,Chico Buarque
64507644,Chico Buarque
64507645,Chico Buarque
64507647,Chico Buarque
64507648,Chico Buarque
64507651,Chico Buarque
64507653,Chico Buarque
64507654,Chico Buarque
309652,Niro
309654,Niro
309658,Niro
309663,Niro
309664,Niro
309665,Niro
309667,Niro
309668,Niro
309669,Niro
309670,Niro
66773274,Niro
66773275,Niro
66773278,Niro
66773281,Niro
66773282,Niro
66773284,Niro
66773285,Niro
66773286,Niro
66773287,Niro
66773289,Niro
69236456,Niro
69236457,Niro
69236458,Niro
69236460,Niro
69236461,Niro
69236462,Niro
69236463,Niro
69236464,Niro
69236465,Niro
69236466,Niro
111779090,Niro
111779094,Niro
111779098,Niro
111779100,Niro
111779102,Niro
111779106,Niro
111779108,Niro
111779110,Niro
111779116,Niro
111779118,Niro
125600874,Niro
125600876,Niro
125600878,Niro
125600880,Niro
125600882,Niro
125600884,Niro
125600888,Niro
125600890,Niro
125600892,Niro
125600896,Niro
137789273,Niro
137789277,Niro
137789279,Niro
137789285,Niro
137789293,Niro
137789297,Niro
137789299,Niro
137789303,Niro
137789305,Niro
137789307,Niro
380683821,Niro
380683831,Niro
380683841,Niro
380683861,Niro
380683871,Niro
380683881,Niro
380683891,Niro
380683901,Niro
380683911,Niro
380683921,Niro
385282371,Niro
385282381,Niro
385282391,Niro
385282401,Niro
385282411,Niro
385282421,Niro
385282441,Niro
385282451,Niro
385282471,Niro
385282481,Niro
311264,Danakil
311266,Danakil
311267,Danakil
311268,Danakil
311269,Danakil
311270,Danakil
311272,Danakil
311273,Danakil
311274,Danakil
311275,Danakil
2957288,Danakil
2957289,Danakil
2957290,Danakil
2957292,Danakil
2957295,Danakil
2957296,Danakil
2957297,Danakil
2957298,Danakil
2957299,Danakil
2957300,Danakil
3023618,Danakil
3023619,Danakil
3023620,Danakil
3023621,Danakil
3023622,Danakil
3023623,Danakil
3023624,Danakil
8174374,Danakil
8174375,Danakil
8174377,Danakil
8174378,Danakil
8174379,Danakil
8174381,Danakil
8174382,Danakil
8174383,Danakil
8174385,Danakil
8174387,Danakil
33315541,Danakil
33315551,Danakil
33315561,Danakil
33315571,Danakil
33315591,Danakil
33315601,Danakil
33315611,Danakil
33315621,Danakil
33315631,Danakil
33315651,Danakil
75082904,Danakil
75082905,Danakil
75082906,Danakil
75082907,Danakil
75082908,Danakil
75082909,Danakil
75082912,Danakil
75082914,Danakil
75082915,Danakil
75082916,Danakil
129268442,Danakil
129268444,Danakil
129268448,Danakil
129268450,Danakil
129268452,Danakil
129268454,Danakil
129268456,Danakil
129268458,Danakil
129268460,Danakil
129268464,Danakil
132940674,Danakil
132940682,Danakil
132940684,Danakil
132940686,Danakil
132940688,Danakil
132940690,Danakil
132940692,Danakil
132940694,Danakil
132940700,Danakil
132940704,Danakil
313635,Chinese Man
313636,Chinese Man
313638,Chinese Man
313639,Chinese Man
313640,Chinese Man
313642,Chinese Man
313643,Chinese Man
313644,Chinese Man
313645,Chinese Man
313646,Chinese Man
2844437,Chinese Man
2844438,Chinese Man
2844439,Chinese Man
2844441,Chinese Man
2844442,Chinese Man
2844443,Chinese Man
2844444,Chinese Man
2844446,Chinese Man
10107270,Chinese Man
10107273,Chinese Man
10107274,Chinese Man
10107275,Chinese Man
10107276,Chinese Man
10107277,Chinese Man
10107278,Chinese Man
10107279,Chinese Man
10107280,Chinese Man
10107281,Chinese Man
61259739,Chinese Man
61259740,Chinese Man
61259741,Chinese Man
61259742,Chinese Man
61259743,Chinese Man
61259744,Chinese Man
61259745,Chinese Man
61259746,Chinese Man
61259748,Chinese Man
61259749,Chinese Man
75886542,Chinese Man
75886544,Chinese Man
75886546,Chinese Man
75886550,Chinese Man
75886553,Chinese Man
75886554,Chinese Man
75886555,Chinese Man
365263,Mario
365264,Mario
365265,Mario
365266,Mario
365267,Mario
365268,Mario
365269,Mario
365271,Mario
1774063,Mario
1774065,Mario
1774067,Mario
1774069,Mario
1774070,Mario
1774072,Mario
1774075,Mario
1774077,Mario
1774079,Mario
1774082,Mario
3345323,Mario
3345324,Mario
3345326,Mario
3345327,Mario
3345328,Mario
3345329,Mario
3345332,Mario
3345333,Mario
3345335,Mario
3345337,Mario
62764007,Mario
62764008,Mario
62764009,Mario
62764010,Mario
80587014,Mario
80587016,Mario
80587024,Mario
80587030,Mario
80587032,Mario
80587040,Mario
80587046,Mario
80587048,Mario
80587050,Mario
80587052,Mario
138156993,Mario
138156995,Mario
138156997,Mario
138156999,Mario
138157001,Mario
138157003,Mario
138157007,Mario
138157009,Mario
138157011,Mario
138157013,Mario
144444624,Mario
144444626,Mario
144444628,Mario
144444630,Mario
144444632,Mario
144444634,Mario
525568,Ozzy Osbourne
525569,Ozzy Osbourne
525572,Ozzy Osbourne
525573,Ozzy Osbourne
525574,Ozzy Osbourne
525575,Ozzy Osbourne
525577,Ozzy Osbourne
525578,Ozzy Osbourne
525579,Ozzy Osbourne
525580,Ozzy Osbourne
622429,Ozzy Osbourne
622430,Ozzy Osbourne
623615,Ozzy Osbourne
623616,Ozzy Osbourne
624339,Ozzy Osbourne
624509,Ozzy Osbourne
624902,Ozzy Osbourne
624903,Ozzy Osbourne
625272,Ozzy Osbourne
625336,Ozzy Osbourne
623290,Ozzy Osbourne
623291,Ozzy Osbourne
624314,Ozzy Osbourne
624315,Ozzy Osbourne
624433,Ozzy Osbourne
624669,Ozzy Osbourne
624693,Ozzy Osbourne
625248,Ozzy Osbourne
625945,Ozzy Osbourne
626115,Ozzy Osbourne
867888,Ozzy Osbourne
867890,Ozzy Osbourne
867891,Ozzy Osbourne
867892,Ozzy Osbourne
867893,Ozzy Osbourne
867895,Ozzy Osbourne
867896,Ozzy Osbourne
867897,Ozzy Osbourne
867898,Ozzy Osbourne
867899,Ozzy Osbourne
15274828,Ozzy Osbourne
15274893,Ozzy Osbourne
15274978,Ozzy Osbourne
15275041,Ozzy Osbourne
15275121,Ozzy Osbourne
15275385,Ozzy Osbourne
15275625,Ozzy Osbourne
15275662,Ozzy Osbourne
15275718,Ozzy Osbourne
70998553,Ozzy Osbourne
70998554,Ozzy Osbourne
70998555,Ozzy Osbourne
70998557,Ozzy Osbourne
70998559,Ozzy Osbourne
70998560,Ozzy Osbourne
70998561,Ozzy Osbourne
70998562,Ozzy Osbourne
70998563,Ozzy Osbourne
83919189,Ozzy Osbourne
83919191,Ozzy Osbourne
83919193,Ozzy Osbourne
83919195,Ozzy Osbourne
83919201,Ozzy Osbourne
83919203,Ozzy Osbourne
83919221,Ozzy Osbourne
85575196,Ozzy Osbourne
85575198,Ozzy Osbourne
85575200,Ozzy Osbourne
85575202,Ozzy Osbourne
85575204,Ozzy Osbourne
85575206,Ozzy Osbourne
85575210,Ozzy Osbourne
85575212,Ozzy Osbourne
85575214,Ozzy Osbourne
85575218,Ozzy Osbourne
529473,SDP
529474,SDP
529475,SDP
529476,SDP
529477,SDP
529478,SDP
6347567,SDP
6347568,SDP
6347569,SDP
6347570,SDP
6347573,SDP
6347574,SDP
6347578,SDP
6347581,SDP
6347582,SDP
6347585,SDP
6347776,SDP
6347777,SDP
6347778,SDP
6347779,SDP
6347780,SDP
6347782,SDP
6347783,SDP
6347784,SDP
6347785,SDP
6347786,SDP
7570402,SDP
7570403,SDP
7570405,SDP
7570408,SDP
7570411,SDP
7570413,SDP
7570414,SDP
7570415,SDP
7570417,SDP
7570418,SDP
9957603,SDP
9957604,SDP
9957605,SDP
9957606,SDP
143782924,SDP
143782930,SDP
143782932,SDP
143782934,SDP
143782940,SDP
143782942,SDP
143782944,SDP
143782946,SDP
143782948,SDP
143782950,SDP
534915,La Oreja de Van Gogh
534916,La Oreja de Van Gogh
534918,La Oreja de Van Gogh
534919,La Oreja de Van Gogh
534920,La Oreja de Van Gogh
534921,La Oreja de Van Gogh
534922,La Oreja de Van Gogh
534923,La Oreja de Van Gogh
534926,La Oreja de Van Gogh
534927,La Oreja de Van Gogh
871763,La Oreja de Van Gogh
871765,La Oreja de Van Gogh
871767,La Oreja de Van Gogh
871769,La Oreja de Van Gogh
871771,La Oreja de Van Gogh
871773,La Oreja de Van Gogh
871775,La Oreja de Van Gogh
871818,La Oreja de Van Gogh
871819,La Oreja de Van Gogh
871870,La Oreja de Van Gogh
4604876,La Oreja de Van Gogh
4604877,La Oreja de Van Gogh
4604878,La Oreja de Van Gogh
4604879,La Oreja de Van Gogh
4604880,La Oreja de Van Gogh
4604881,La Oreja de Van Gogh
4604882,La Oreja de Van Gogh
4604884,La Oreja de Van Gogh
4604886,La Oreja de Van Gogh
13621025,La Oreja de Van Gogh
13621026,La Oreja de Van Gogh
13621027,La Oreja de Van Gogh
13621028,La Oreja de Van Gogh
13621029,La Oreja de Van Gogh
13621030,La Oreja de Van Gogh
13621031,La Oreja de Van Gogh
13621032,La Oreja de Van Gogh
13621033,La Oreja de Van Gogh
13621035,La Oreja de Van Gogh
56894661,La Oreja de Van Gogh
56894671,La Oreja de Van Gogh
56894681,La Oreja de Van Gogh
56894691,La Oreja de Van Gogh
56894711,La Oreja de Van Gogh
56894721,La Oreja de Van Gogh
56894731,La Oreja de Van Gogh
56894741,La Oreja de Van Gogh
56894761,La Oreja de Van Gogh
56894771,La Oreja de Van Gogh
70720114,La Oreja de Van Gogh
70720115,La Oreja de Van Gogh
70720116,La Oreja de Van Gogh
70720117,La Oreja de Van Gogh
71587153,La Oreja de Van Gogh
71587155,La Oreja de Van Gogh
71587156,La Oreja de Van Gogh
71587158,La Oreja de Van Gogh
71587159,La Oreja de Van Gogh
71587160,La Oreja de Van Gogh
71587161,La Oreja de Van Gogh
71587163,La Oreja de Van Gogh
71587164,La Oreja de Van Gogh
71587167,La Oreja de Van Gogh
135386216,La Oreja de Van Gogh
135386220,La Oreja de Van Gogh
135386222,La Oreja de Van Gogh
135386224,La Oreja de Van Gogh
135386226,La Oreja de Van Gogh
135386228,La Oreja de Van Gogh
135386232,La Oreja de Van Gogh
135386234,La Oreja de Van Gogh
135386236,La Oreja de Van Gogh
135386238,La Oreja de Van Gogh
535297,Toni Braxton
535298,Toni Braxton
535299,Toni Braxton
535300,Toni Braxton
535301,Toni Braxton
962149,Toni Braxton
962151,Toni Braxton
963010,Toni Braxton
963013,Toni Braxton
963016,Toni Braxton
963020,Toni Braxton
963023,Toni Braxton
963025,Toni Braxton
963028,Toni Braxton
963034,Toni Braxton
5931822,Toni Braxton
5931823,Toni Braxton
5931824,Toni Braxton
5931825,Toni Braxton
5931826,Toni Braxton
5931827,Toni Braxton
5931828,Toni Braxton
5931829,Toni Braxton
5931830,Toni Braxton
5931832,Toni Braxton
7068289,Toni Braxton
7068290,Toni Braxton
7068291,Toni Braxton
7068292,Toni Braxton
7068293,Toni Braxton
7068295,Toni Braxton
7068296,Toni Braxton
7068297,Toni Braxton
7068299,Toni Braxton
7068300,Toni Braxton
15391572,Toni Braxton
15391573,Toni Braxton
15391575,Toni Braxton
15391577,Toni Braxton
15391581,Toni Braxton
15391583,Toni Braxton
15392659,Toni Braxton
15392661,Toni Braxton
15392662,Toni Braxton
15392855,Toni Braxton
537388,Foo Fighters
537390,Foo Fighters
537391,Foo Fighters
537392,Foo Fighters
537393,Foo Fighters
537394,Foo Fighters
537395,Foo Fighters
537397,Foo Fighters
537399,Foo Fighters
537400,Foo Fighters
10287066,Foo Fighters
10287067,Foo Fighters
10287068,Foo Fighters
10287069,Foo Fighters
10287070,Foo Fighters
10287071,Foo Fighters
10287072,Foo Fighters
10287073,Foo Fighters
10287074,Foo Fighters
10287076,Foo Fighters
15422118,Foo Fighters
15422120,Foo Fighters
15422124,Foo Fighters
15422125,Foo Fighters
15422127,Foo Fighters
15425298,Foo Fighters
15425300,Foo Fighters
15425301,Foo Fighters
15425304,Foo Fighters
15425305,Foo Fighters
15615744,Foo Fighters
15615762,Foo Fighters
15615763,Foo Fighters
15615765,Foo Fighters
82231554,Foo Fighters
82231558,Foo Fighters
82231562,Foo Fighters
82231564,Foo Fighters
82231568,Foo Fighters
82231570,Foo Fighters
82231576,Foo Fighters
82231578,Foo Fighters
82231584,Foo Fighters
82231586,Foo Fighters
89355889,Foo Fighters
89355891,Foo Fighters
89355893,Foo Fighters
89355895,Foo Fighters
89355897,Foo Fighters
89355899,Foo Fighters
89355901,Foo Fighters
89355903,Foo Fighters
113711882,Foo Fighters
113711884,Foo Fighters
113711886,Foo Fighters
113711888,Foo Fighters
113711890,Foo Fighters
538226,Hubert Félix Thiéfaine
538227,Hubert Félix Thiéfaine
538231,Hubert Félix Thiéfaine
538233,Hubert Félix Thiéfaine
538234,Hubert Félix Thiéfaine
538267,Hubert Félix Thiéfaine
538268,Hubert Félix Thiéfaine
538269,Hubert Félix Thiéfaine
538270,Hubert Félix Thiéfaine
538271,Hubert Félix Thiéfaine
538272,Hubert Félix Thiéfaine
538273,Hubert Félix Thiéfaine
538274,Hubert Félix Thiéfaine
538275,Hubert Félix Thiéfaine
538276,Hubert Félix Thiéfaine
538277,Hubert Félix Thiéfaine
538278,Hubert Félix Thiéfaine
538280,Hubert Félix Thiéfaine
538281,Hubert Félix Thiéfaine
538282,Hubert Félix Thiéfaine
538283,Hubert Félix Thiéfaine
538284,Hubert Félix Thiéfaine
538285,Hubert Félix Thiéfaine
538286,Hubert Félix Thiéfaine
867910,Hubert Félix Thiéfaine
3759887,Hubert Félix Thiéfaine
3957822,Hubert Félix Thiéfaine
3957823,Hubert Félix Thiéfaine
3957824,Hubert Félix Thiéfaine
3957825,Hubert Félix Thiéfaine
3957826,Hubert Félix Thiéfaine
3957827,Hubert Félix Thiéfaine
3957828,Hubert Félix Thiéfaine
1025307,Hubert Félix Thiéfaine
1025325,Hubert Félix Thiéfaine
1025327,Hubert Félix Thiéfaine
3747039,Hubert Félix Thiéfaine
1042620,Hubert Félix Thiéfaine
1042630,Hubert Félix Thiéfaine
1042633,Hubert Félix Thiéfaine
1042637,Hubert Félix Thiéfaine
1042644,Hubert Félix Thiéfaine
1042648,Hubert Félix Thiéfaine
1042650,Hubert Félix Thiéfaine
1042654,Hubert Félix Thiéfaine
1042656,Hubert Félix Thiéfaine
1042664,Hubert Félix Thiéfaine
1065068,Hubert Félix Thiéfaine
1078463,Hubert Félix Thiéfaine
1078466,Hubert Félix Thiéfaine
1078469,Hubert Félix Thiéfaine
1078480,Hubert Félix Thiéfaine
1078483,Hubert Félix Thiéfaine
1078486,Hubert Félix Thiéfaine
1078489,Hubert Félix Thiéfaine
1078493,Hubert Félix Thiéfaine
1078500,Hubert Félix Thiéfaine
61308247,Hubert Félix Thiéfaine
61308249,Hubert Félix Thiéfaine
61308251,Hubert Félix Thiéfaine
61308254,Hubert Félix Thiéfaine
61308255,Hubert Félix Thiéfaine
61308257,Hubert Félix Thiéfaine
61308259,Hubert Félix Thiéfaine
61308260,Hubert Félix Thiéfaine
61308262,Hubert Félix Thiéfaine
61308263,Hubert Félix Thiéfaine
538691,Westlife
538692,Westlife
538693,Westlife
538694,Westlife
538695,Westlife
538698,Westlife
538699,Westlife
538700,Westlife
538701,Westlife
538702,Westlife
575093,Westlife
575095,Westlife
575098,Westlife
575099,Westlife
575103,Westlife
575105,Westlife
575109,Westlife
575144,Westlife
575147,Westlife
575149,Westlife
601715,Westlife
601717,Westlife
602845,Westlife
602847,Westlife
602849,Westlife
602851,Westlife
602855,Westlife
603109,Westlife
603112,Westlife
603120,Westlife
837920,Westlife
837921,Westlife
837922,Westlife
837923,Westlife
837925,Westlife
837926,Westlife
837928,Westlife
837929,Westlife
837936,Westlife
837937,Westlife
958179,Westlife
959914,Westlife
959919,Westlife
959920,Westlife
959926,Westlife
959928,Westlife
959933,Westlife
959935,Westlife
959939,Westlife
960838,Westlife
970814,Westlife
972003,Westlife
972009,Westlife
972010,Westlife
972012,Westlife
972015,Westlife
972495,Westlife
972497,Westlife
972501,Westlife
972502,Westlife
1010948,Westlife
1010965,Westlife
1010968,Westlife
1011118,Westlife
1011124,Westlife
1011126,Westlife
1011128,Westlife
1011132,Westlife
1011134,Westlife
1011138,Westlife
7583660,Westlife
7583662,Westlife
7583663,Westlife
7583664,Westlife
7583665,Westlife
7583666,Westlife
7583667,Westlife
7583668,Westlife
7583669,Westlife
7583670,Westlife
539876,Jacques Dutronc
539877,Jacques Dutronc
539878,Jacques Dutronc
539879,Jacques Dutronc
539880,Jacques Dutronc
539881,Jacques Dutronc
539882,Jacques Dutronc
539883,Jacques Dutronc
539884,Jacques Dutronc
539885,Jacques Dutronc
540424,Jacques Dutronc
540427,Jacques Dutronc
540429,Jacques Dutronc
540432,Jacques Dutronc
540434,Jacques Dutronc
540435,Jacques Dutronc
540438,Jacques Dutronc
540439,Jacques Dutronc
540443,Jacques Dutronc
540444,Jacques Dutronc
6686055,Jacques Dutronc
6686075,Jacques Dutronc
6686076,Jacques Dutronc
6686078,Jacques Dutronc
6686079,Jacques Dutronc
6686080,Jacques Dutronc
6686081,Jacques Dutronc
6686083,Jacques Dutronc
6686084,Jacques Dutronc
7625105,Jacques Dutronc
7625106,Jacques Dutronc
7625107,Jacques Dutronc
7625109,Jacques Dutronc
7625111,Jacques Dutronc
7625114,Jacques Dutronc
7625115,Jacques Dutronc
7625117,Jacques Dutronc
7625118,Jacques Dutronc
7956109,Jacques Dutronc
7956110,Jacques Dutronc
7956111,Jacques Dutronc
7956112,Jacques Dutronc
7956114,Jacques Dutronc
7956115,Jacques Dutronc
7956116,Jacques Dutronc
7956117,Jacques Dutronc
7956131,Jacques Dutronc
7956134,Jacques Dutronc
129637816,Jacques Dutronc
129637818,Jacques Dutronc
129637820,Jacques Dutronc
129637822,Jacques Dutronc
129637824,Jacques Dutronc
129637826,Jacques Dutronc
129637830,Jacques Dutronc
129637832,Jacques Dutronc
129637834,Jacques Dutronc
129637836,Jacques Dutronc
134385732,Jacques Dutronc
134385734,Jacques Dutronc
134385736,Jacques Dutronc
134385738,Jacques Dutronc
134385740,Jacques Dutronc
134385742,Jacques Dutronc
134385746,Jacques Dutronc
134385748,Jacques Dutronc
134385750,Jacques Dutronc
134385752,Jacques Dutronc
541010,Three Days Grace
541012,Three Days Grace
541013,Three Days Grace
541016,Three Days Grace
541018,Three Days Grace
541020,Three Days Grace
541021,Three Days Grace
541023,Three Days Grace
541028,Three Days Grace
541032,Three Days Grace
10199902,Three Days Grace
10199903,Three Days Grace
10199905,Three Days Grace
10199906,Three Days Grace
10199907,Three Days Grace
10199908,Three Days Grace
10199909,Three Days Grace
10199910,Three Days Grace
10199911,Three Days Grace
10199913,Three Days Grace
60976874,Three Days Grace
60976875,Three Days Grace
60976876,Three Days Grace
60976877,Three Days Grace
60976879,Three Days Grace
60976880,Three Days Grace
60976882,Three Days Grace
60976883,Three Days Grace
60976884,Three Days Grace
60976885,Three Days Grace
542249,Suprême NTM
542251,Suprême NTM
542252,Suprême NTM
542253,Suprême NTM
870852,Suprême NTM
870853,Suprême NTM
870854,Suprême NTM
870858,Suprême NTM
870860,Suprême NTM
870861,Suprême NTM
870863,Suprême NTM
870864,Suprême NTM
870865,Suprême NTM
870866,Suprême NTM
1073642,Suprême NTM
1073644,Suprême NTM
1073646,Suprême NTM
1073647,Suprême NTM
1073652,Suprême NTM
1073654,Suprême NTM
1073657,Suprême NTM
1073659,Suprême NTM
1073661,Suprême NTM
1073664,Suprême NTM
1130886,Suprême NTM
1130887,Suprême NTM
1130888,Suprême NTM
1130889,Suprême NTM
1130890,Suprême NTM
4802750,Suprême NTM
4802754,Suprême NTM
4802756,Suprême NTM
4802758,Suprême NTM
4802760,Suprême NTM
4802764,Suprême NTM
4802765,Suprême NTM
4802770,Suprême NTM
4802771,Suprême NTM
4802773,Suprême NTM
14896344,Suprême NTM
14896345,Suprême NTM
14896347,Suprême NTM
14896348,Suprême NTM
14896349,Suprême NTM
14896350,Suprême NTM
14896351,Suprême NTM
14896354,Suprême NTM
14896357,Suprême NTM
14896360,Suprême NTM
70604551,Suprême NTM
70604552,Suprême NTM
70604553,Suprême NTM
70604554,Suprême NTM
70604555,Suprême NTM
70604556,Suprême NTM
70604557,Suprême NTM
70604558,Suprême NTM
70660274,Suprême NTM
70660275,Suprême NTM
70660276,Suprême NTM
70660277,Suprême NTM
70660278,Suprême NTM
70660279,Suprême NTM
70660280,Suprême NTM
70660281,Suprême NTM
70660282,Suprême NTM
542432,Janis Joplin
542433,Janis Joplin
542434,Janis Joplin
542444,Janis Joplin
542470,Janis Joplin
4208830,Janis Joplin
4208831,Janis Joplin
4208837,Janis Joplin
4208841,Janis Joplin
4208842,Janis Joplin
1040922,Janis Joplin
1040924,Janis Joplin
1040928,Janis Joplin
1040930,Janis Joplin
1040931,Janis Joplin
1040933,Janis Joplin
1040934,Janis Joplin
1040935,Janis Joplin
1040938,Janis Joplin
1040947,Janis Joplin
1065482,Janis Joplin
1065486,Janis Joplin
1065501,Janis Joplin
1067263,Janis Joplin
1068226,Janis Joplin
1069595,Janis Joplin
1070966,Janis Joplin
7282640,Janis Joplin
7282641,Janis Joplin
7282642,Janis Joplin
7282643,Janis Joplin
101216316,Janis Joplin
101216320,Janis Joplin
101216324,Janis Joplin
101216326,Janis Joplin
101216330,Janis Joplin
101216334,Janis Joplin
101216338,Janis Joplin
101216342,Janis Joplin
101216346,Janis Joplin
101216350,Janis Joplin
107301770,Janis Joplin
107301772,Janis Joplin
107301774,Janis Joplin
107301776,Janis Joplin
107301778,Janis Joplin
107301780,Janis Joplin
107301782,Janis Joplin
107301784,Janis Joplin
107301786,Janis Joplin
107301788,Janis Joplin
122727618,Janis Joplin
122727622,Janis Joplin
122727624,Janis Joplin
122727626,Janis Joplin
122727628,Janis Joplin
122727632,Janis Joplin
122727634,Janis Joplin
122727640,Janis Joplin
122727642,Janis Joplin
122727644,Janis Joplin
542482,113
542485,113
542488,113
542490,113
542491,113
542493,113
542495,113
542497,113
542499,113
542500,113
93625834,113
93625836,113
93625840,113
93625848,113
93625852,113
93625856,113
93625858,113
93625866,113
93625870,113
93625872,113
546568,System of a Down
546569,System of a Down
546571,System of a Down
546572,System of a Down
546573,System of a Down
546574,System of a Down
546575,System of a Down
546577,System of a Down
546578,System of a Down
561753,System of a Down
559724,System of a Down
559725,System of a Down
559726,System of a Down
559727,System of a Down
559728,System of a Down
559729,System of a Down
559730,System of a Down
559788,System of a Down
559789,System of a Down
559790,System of a Down
627654,System of a Down
627655,System of a Down
627656,System of a Down
627657,System of a Down
627660,System of a Down
627661,System of a Down
627662,System of a Down
627663,System of a Down
627665,System of a Down
627666,System of a Down
865520,System of a Down
865525,System of a Down
4007202,System of a Down
4007203,System of a Down
5884440,System of a Down
5884443,System of a Down
5884444,System of a Down
5884448,System of a Down
5884449,System of a Down
975132,System of a Down
975139,System of a Down
975140,System of a Down
975143,System of a Down
975144,System of a Down
975145,System of a Down
550486,Ciara
550488,Ciara
550492,Ciara
550494,Ciara
550497,Ciara
550499,Ciara
550500,Ciara
550672,Ciara
900188,Ciara
16207631,Ciara
3029101,Ciara
3029102,Ciara
3029103,Ciara
3029104,Ciara
13131768,Ciara
13145327,Ciara
13145328,Ciara
13145329,Ciara
13145330,Ciara
13145342,Ciara
13145343,Ciara
13145344,Ciara
13145345,Ciara
13145349,Ciara
13145350,Ciara
34156781,Ciara
34156791,Ciara
34156811,Ciara
34156961,Ciara
34157021,Ciara
68510253,Ciara
68510254,Ciara
68510255,Ciara
68510256,Ciara
68510257,Ciara
68510258,Ciara
68510259,Ciara
68510260,Ciara
68510261,Ciara
68510262,Ciara
553228,T-Pain
553232,T-Pain
553233,T-Pain
553234,T-Pain
553236,T-Pain
553237,T-Pain
553238,T-Pain
553240,T-Pain
553242,T-Pain
553243,T-Pain
2485183,T-Pain
2485187,T-Pain
2485196,T-Pain
2485197,T-Pain
2553360,T-Pain
2553376,T-Pain
2553377,T-Pain
2553378,T-Pain
3019351,T-Pain
3019354,T-Pain
3019356,T-Pain
3019358,T-Pain
3019361,T-Pain
3019362,T-Pain
3019363,T-Pain
5966968,T-Pain
5967014,T-Pain
5967075,T-Pain
5967110,T-Pain
5967162,T-Pain
13141924,T-Pain
13141932,T-Pain
13141936,T-Pain
13141937,T-Pain
562485,Shakira
562486,Shakira
562487,Shakira
562488,Shakira
562489,Shakira
562490,Shakira
562492,Shakira
562494,Shakira
562495,Shakira
562496,Shakira
7365608,Shakira
7365609,Shakira
7365610,Shakira
7365613,Shakira
7365615,Shakira
7365616,Shakira
7365617,Shakira
7365618,Shakira
7365619,Shakira
7365620,Shakira
14896949,Shakira
14896950,Shakira
14896951,Shakira
14896952,Shakira
14896953,Shakira
14896955,Shakira
14896956,Shakira
14896958,Shakira
14896959,Shakira
14896962,Shakira
15404634,Shakira
15404652,Shakira
15404653,Shakira
15404852,Shakira
15404853,Shakira
15404854,Shakira
15404856,Shakira
15404857,Shakira
15404858,Shakira
15404859,Shakira
75834067,Shakira
75834068,Shakira
75834069,Shakira
75834072,Shakira
75834073,Shakira
75834074,Shakira
75834075,Shakira
75834078,Shakira
75834080,Shakira
75834081,Shakira
75859573,Shakira
75859574,Shakira
75859575,Shakira
75859576,Shakira
75859577,Shakira
75859578,Shakira
