dzr_sng_id,artist_name
60744392,mica paris
65476473,Vika Tsyganova
13237595,howard crook
10981813,kinito mendez
11564494,marva wright
69174195,michelle williams
39493821,tonjua hawkins
15842356,tempeau
26258291,the stoner
11192249,handful of hate
63620576,sonora gloria matancera
404975762,ernie johnson
30220711,the winstons
82942602,anna torge
61058872,tom feldmann
123278154,giancarlo tossani
135055498,huldre
14094266,dumpstaphunk
10049569,tony mola
8359090,the toyes
388470821,pan & me
66027200,b.g. & the chopper city boyz
70535486,cap one
41559891,ayman
82904926,pastorella la
36055741,mark leanings
47396401,sharon bezaly
11532496,juke boy bonner
109288060,alyeus
17192827,mountaineer
110461248,crystal pharoah
69484665,mitsou
73236503,the strikers
12297044,polyrhythmics
9850929,anweledig
5229989,studio musicians
358830331,lena willikens
62084785,la hungara
8839919,no sports
16807217,west australian symphony orchestra
66987185,veronica ferriani
122994094,sven zetterberg
7594395,wayne jarrett
75950833,iyeoka
10765663,toro ensamble
65995373,hil st. soul
82570680,canartic
100183260,niklas eklund
9003001,mark dwane
3573805,christina
72840311,gregg martinez
70450459,slim harpo
72667302,matt andersen
