sng_id,art_name,fold
237371,Assassin_1,0
237371,Assassin_1,0
237371,Assassin_1,0
237371,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237384,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237385,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237386,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237387,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237388,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237390,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237392,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237393,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237394,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237396,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237398,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237400,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237401,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237402,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
237403,Assassin_1,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287754,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287755,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287756,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287757,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287759,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287760,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287761,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287762,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287764,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
287766,Joshua_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365335,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365336,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365337,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365338,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365339,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365340,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365341,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365342,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365343,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365344,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365347,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365348,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365349,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365350,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365351,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365352,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
365353,Kyo_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553968,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553969,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553970,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553971,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553972,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553973,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553974,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553975,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553976,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553977,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553978,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553979,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
553981,Luke_0,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580056,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580059,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580063,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580066,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580070,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580073,Vega_1,0
580078,Vega_1,0
580078,Vega_1,0
580078,Vega_1,0
580078,Vega_1,0
